ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-11-11 10:57:43 426m





Relative time;Ch1
s;V
1.222E-5;0.11729019
1.224E-5;0.056622853
1.226E-5;0
1.228E-5;-0.060667342
1.23E-5;-0.11324571
1.232E-5;-0.16177958
1.234E-5;-0.22649141
1.236E-5;-0.27502528
1.238E-5;-0.30333671
1.24E-5;-0.3437816
1.242E-5;-0.39635997
1.244E-5;-0.4206269
1.246E-5;-0.41253793
1.248E-5;-0.41253793
1.25E-5;-0.41253793
1.252E-5;-0.40849344
1.254E-5;-0.40444895
1.256E-5;-0.37209303
1.258E-5;-0.35187058
1.26E-5;-0.32760365
1.262E-5;-0.28311426
1.264E-5;-0.23458039
1.266E-5;-0.19413549
1.268E-5;-0.16986856
1.27E-5;-0.14964611
1.272E-5;-0.12133468
1.274E-5;-0.097067747
1.276E-5;-0.064711832
1.278E-5;-0.020222447
1.28E-5;0.024266937
1.282E-5;0.064711832
1.284E-5;0.088978768
1.286E-5;0.07280081
1.288E-5;0.044489384
1.29E-5;0.040444895
1.292E-5;0.084934279
1.294E-5;0.10920122
1.296E-5;0.084934279
1.298E-5;0.060667342
1.3E-5;0.044489384
1.302E-5;0.048533874
1.304E-5;0.052578363
1.306E-5;0.044489384
1.308E-5;0.048533874
1.31E-5;0.016177958
1.312E-5;-0.044489384
1.314E-5;-0.080889789
1.316E-5;-0.080889789
1.318E-5;-0.068756321
1.32E-5;-0.064711832
1.322E-5;-0.064711832
1.324E-5;-0.084934279
1.326E-5;-0.10111224
1.328E-5;-0.14964611
1.33E-5;-0.16986856
1.332E-5;-0.16986856
1.334E-5;-0.15773509
1.336E-5;-0.16582407
1.338E-5;-0.19009101
1.34E-5;-0.2305359
1.342E-5;-0.24266937
1.344E-5;-0.26289182
1.346E-5;-0.29524773
1.348E-5;-0.30333671
1.35E-5;-0.31142569
1.352E-5;-0.3073812
1.354E-5;-0.31547018
1.356E-5;-0.31142569
1.358E-5;-0.3073812
1.36E-5;-0.31951467
1.362E-5;-0.34782609
1.364E-5;-0.36400405
1.366E-5;-0.3437816
1.368E-5;-0.32355916
1.37E-5;-0.30333671
1.372E-5;-0.31547018
1.374E-5;-0.32760365
1.376E-5;-0.34782609
1.378E-5;-0.35591507
1.38E-5;-0.36804854
1.382E-5;-0.36804854
1.384E-5;-0.38018201
1.386E-5;-0.38018201
1.388E-5;-0.37613752
1.39E-5;-0.3842265
1.392E-5;-0.38827099
1.394E-5;-0.40444895
1.396E-5;-0.40444895
1.398E-5;-0.41658242
1.4E-5;-0.44084935
1.402E-5;-0.4610718
1.404E-5;-0.4610718
1.406E-5;-0.4610718
1.408E-5;-0.46511629
1.41E-5;-0.47724976
1.412E-5;-0.47724976
1.414E-5;-0.48938323
1.416E-5;-0.52982812
1.418E-5;-0.5379171
1.42E-5;-0.52173914
1.422E-5;-0.49342772
1.424E-5;-0.4974722
1.426E-5;-0.52173914
1.428E-5;-0.52173914
1.43E-5;-0.50151669
1.432E-5;-0.48533874
1.434E-5;-0.48129425
1.436E-5;-0.49342772
1.438E-5;-0.50151669
1.44E-5;-0.50151669
1.442E-5;-0.50556118
1.444E-5;-0.49342772
1.446E-5;-0.48129425
1.448E-5;-0.47320527
1.45E-5;-0.46511629
1.452E-5;-0.44084935
1.454E-5;-0.40849344
1.456E-5;-0.40444895
1.458E-5;-0.41658242
1.46E-5;-0.41253793
1.462E-5;-0.38827099
1.464E-5;-0.3842265
1.466E-5;-0.40444895
1.468E-5;-0.42467139
1.47E-5;-0.41253793
1.472E-5;-0.4206269
1.474E-5;-0.4206269
1.476E-5;-0.39635997
1.478E-5;-0.37613752
1.48E-5;-0.35591507
1.482E-5;-0.33973712
1.484E-5;-0.33569263
1.486E-5;-0.35187058
1.488E-5;-0.36400405
1.49E-5;-0.38018201
1.492E-5;-0.40040446
1.494E-5;-0.40040446
1.496E-5;-0.38827099
1.498E-5;-0.38827099
1.5E-5;-0.3842265
1.502E-5;-0.38018201
1.504E-5;-0.39635997
1.506E-5;-0.41253793
1.508E-5;-0.42467139
1.51E-5;-0.43680486
1.512E-5;-0.44489384
1.514E-5;-0.44893833
1.516E-5;-0.46511629
1.518E-5;-0.48938323
1.52E-5;-0.49342772
1.522E-5;-0.52578363
1.524E-5;-0.5743175
1.526E-5;-0.60262893
1.528E-5;-0.6147624
1.53E-5;-0.63902934
1.532E-5;-0.67542974
1.534E-5;-0.71587464
1.536E-5;-0.75227504
1.538E-5;-0.78058647
1.54E-5;-0.82103136
1.542E-5;-0.86552075
1.544E-5;-0.91405462
1.546E-5;-0.93832156
1.548E-5;-0.94641054
1.55E-5;-0.96258849
1.552E-5;-1.0030334
1.554E-5;-1.0273003
1.556E-5;-1.0394338
1.558E-5;-1.0515673
1.56E-5;-1.0637007
1.562E-5;-1.0758342
1.564E-5;-1.1001011
1.566E-5;-1.1162791
1.568E-5;-1.1001011
1.57E-5;-1.0717897
1.572E-5;-1.0677452
1.574E-5;-1.0758342
1.576E-5;-1.0637007
1.578E-5;-1.0394338
1.58E-5;-1.0111224
1.582E-5;-0.9989889
1.584E-5;-0.96663298
1.586E-5;-0.93832156
1.588E-5;-0.93427707
1.59E-5;-0.92618809
1.592E-5;-0.91405462
1.594E-5;-0.88978768
1.596E-5;-0.86147626
1.598E-5;-0.81294238
1.6E-5;-0.77654198
1.602E-5;-0.74823055
1.604E-5;-0.73609708
1.606E-5;-0.70778566
1.608E-5;-0.67138525
1.61E-5;-0.6511628
1.612E-5;-0.6511628
1.614E-5;-0.6147624
1.616E-5;-0.58240648
1.618E-5;-0.57836199
1.62E-5;-0.6147624
1.622E-5;-0.63902934
1.624E-5;-0.63094036
1.626E-5;-0.61880689
1.628E-5;-0.62285138
1.63E-5;-0.64307383
1.632E-5;-0.64711832
1.634E-5;-0.63498485
1.636E-5;-0.64307383
1.638E-5;-0.67138525
1.64E-5;-0.70374117
1.642E-5;-0.72396362
1.644E-5;-0.74418606
1.646E-5;-0.78867545
1.648E-5;-0.81698687
1.65E-5;-0.8452983
1.652E-5;-0.86956524
1.654E-5;-0.91001013
1.656E-5;-0.94641054
1.658E-5;-0.94641054
1.66E-5;-0.93832156
1.662E-5;-0.93832156
1.664E-5;-0.93832156
1.666E-5;-0.95045503
