ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-11-11 11:29:51 018m





Relative time;Ch1
s;V
1.41E-5;0.016177958
1.412E-5;0.012133468
1.414E-5;0.012133468
1.416E-5;0.020222447
1.418E-5;0.020222447
1.42E-5;0.020222447
1.422E-5;0.016177958
1.424E-5;0.016177958
1.426E-5;0.012133468
1.428E-5;0.020222447
1.43E-5;0.028311426
1.432E-5;0.028311426
1.434E-5;0.032355916
1.436E-5;0.032355916
1.438E-5;0.028311426
1.44E-5;0.032355916
1.442E-5;0.028311426
1.444E-5;0.028311426
1.446E-5;0.028311426
1.448E-5;0.028311426
1.45E-5;0.032355916
1.452E-5;0.028311426
1.454E-5;0.016177958
1.456E-5;0.0080889789
1.458E-5;0.012133468
1.46E-5;0.012133468
1.462E-5;0.020222447
1.464E-5;0.024266937
1.466E-5;0.024266937
1.468E-5;0.016177958
1.47E-5;0.024266937
1.472E-5;0.024266937
1.474E-5;0.024266937
1.476E-5;0.016177958
1.478E-5;0.016177958
1.48E-5;0.016177958
1.482E-5;0.020222447
1.484E-5;0.016177958
1.486E-5;0.016177958
1.488E-5;0.020222447
1.49E-5;0.024266937
1.492E-5;0.016177958
1.494E-5;0.0080889789
1.496E-5;0.012133468
1.498E-5;0.012133468
1.5E-5;0.0080889789
1.502E-5;0.016177958
1.504E-5;0.016177958
1.506E-5;0.012133468
1.508E-5;0.012133468
1.51E-5;0.020222447
1.512E-5;0.024266937
1.514E-5;0.032355916
1.516E-5;0.020222447
1.518E-5;0.016177958
1.52E-5;0.016177958
1.522E-5;0.016177958
1.524E-5;0.020222447
1.526E-5;0.012133468
1.528E-5;0.0080889789
1.53E-5;0.0040444895
1.532E-5;0.016177958
1.534E-5;0.012133468
1.536E-5;0.0080889789
1.538E-5;0.0040444895
1.54E-5;0.0040444895
1.542E-5;0.012133468
1.544E-5;0.020222447
1.546E-5;0.016177958
1.548E-5;0.020222447
1.55E-5;0.016177958
1.552E-5;0.012133468
1.554E-5;0.012133468
1.556E-5;0.0080889789
1.558E-5;0.016177958
1.56E-5;0.016177958
1.562E-5;0.016177958
1.564E-5;0.020222447
1.566E-5;0.016177958
1.568E-5;0.0080889789
1.57E-5;0.0080889789
1.572E-5;0.0080889789
1.574E-5;0.016177958
1.576E-5;0.016177958
1.578E-5;0.020222447
1.58E-5;0.020222447
1.582E-5;0.012133468
1.584E-5;0.0040444895
1.586E-5;0
1.588E-5;-0.0040444895
1.59E-5;0
1.592E-5;0
1.594E-5;0.0080889789
1.596E-5;0.0040444895
1.598E-5;0.0040444895
1.6E-5;0.016177958
1.602E-5;0.016177958
1.604E-5;0.0080889789
1.606E-5;0.0040444895
1.608E-5;0.012133468
1.61E-5;0.0040444895
1.612E-5;0.0040444895
1.614E-5;0.0040444895
1.616E-5;0.0040444895
1.618E-5;0.0040444895
1.62E-5;0.0080889789
1.622E-5;0.0040444895
1.624E-5;0.0040444895
1.626E-5;-0.0040444895
1.628E-5;-0.0080889789
1.63E-5;0
1.632E-5;0
1.634E-5;0.0080889789
1.636E-5;0.0080889789
1.638E-5;0.0040444895
1.64E-5;-0.0080889789
1.642E-5;-0.0080889789
1.644E-5;-0.0080889789
1.646E-5;-0.012133468
1.648E-5;-0.0080889789
1.65E-5;-0.0080889789
1.652E-5;-0.0040444895
1.654E-5;-0.012133468
1.656E-5;-0.012133468
1.658E-5;-0.016177958
1.66E-5;-0.016177958
1.662E-5;-0.020222447
1.664E-5;-0.012133468
1.666E-5;-0.012133468
1.668E-5;-0.020222447
1.67E-5;-0.028311426
